image_name,pixel_coords
chr_5_62,"(31, 95)"
chr_5_62,"(0, 90)"
chr_5_62,"(2, 196)"
chr_5_62,"(87, 125)"
chr_5_62,"(125, 196)"
chr_5_62,"(114, 155)"
chr_5_62,"(27, 95)"
chr_5_62,"(90, 114)"
chr_5_62,"(125, 196)"
chr_5_62,"(31, 118)"
chr_5_62,"(0, 2)"
chr_5_62,"(125, 182)"
chr_5_62,"(81, 125)"
chr_5_62,"(90, 125)"
chr_5_62,"(81, 118)"
chr_5_62,"(87, 114)"
chr_5_62,"(47, 118)"
chr_5_62,"(114, 196)"
chr_5_62,"(47, 95)"
chr_5_62,"(87, 118)"
chr_5_62,"(2, 114)"
chr_5_62,"(31, 87)"
chr_5_62,"(2, 118)"
chr_5_62,"(47, 61)"
chr_5_62,"(125, 163)"
chr_5_62,"(125, 196)"
chr_5_63,"(0, 103)"
chr_5_63,"(27, 123)"
chr_5_63,"(144, 196)"
chr_5_63,"(0, 100)"
chr_5_63,"(144, 166)"
chr_5_63,"(0, 20)"
chr_5_63,"(141, 196)"
chr_5_63,"(166, 196)"
chr_5_63,"(27, 100)"
chr_5_63,"(166, 196)"
chr_5_63,"(141, 166)"
chr_5_63,"(16, 144)"
chr_5_63,"(141, 196)"
chr_5_63,"(134, 166)"
chr_5_63,"(16, 65)"
chr_5_63,"(0, 103)"
chr_5_63,"(0, 27)"
chr_5_63,"(27, 144)"
chr_5_63,"(16, 57)"
chr_5_63,"(0, 16)"
chr_5_63,"(27, 116)"
chr_5_63,"(0, 20)"
chr_5_63,"(27, 84)"
chr_5_63,"(166, 190)"
chr_5_63,"(0, 27)"
chr_5_63,"(0, 27)"
chr_5_63,"(0, 20)"
chr_5_63,"(141, 196)"
chr_5_63,"(0, 16)"
chr_5_63,"(0, 20)"
chr_5_63,"(16, 100)"
chr_5_63,"(0, 20)"
chr_5_63,"(0, 16)"
chr_5_63,"(0, 20)"
chr_5_63,"(27, 65)"
chr_5_63,"(27, 141)"
chr_5_64,"(0, 5)"
chr_5_64,"(0, 25)"
chr_5_64,"(46, 108)"
chr_5_64,"(0, 2)"
chr_5_64,"(46, 68)"
chr_5_64,"(43, 108)"
chr_5_64,"(68, 151)"
chr_5_64,"(0, 2)"
chr_5_64,"(68, 155)"
chr_5_64,"(43, 68)"
chr_5_64,"(0, 46)"
chr_5_64,"(43, 137)"
chr_5_64,"(36, 68)"
chr_5_64,"(0, 5)"
chr_5_64,"(0, 46)"
chr_5_64,"(0, 18)"
chr_5_64,"(68, 92)"
chr_5_64,"(43, 151)"
chr_5_64,"(0, 2)"
chr_5_64,"(0, 43)"
chr_5_65,"(0, 10)"
chr_5_65,"(0, 10)"
chr_5_65,"(0, 53)"
chr_5_65,"(0, 57)"
chr_5_65,"(140, 196)"
chr_5_65,"(127, 196)"
chr_5_65,"(0, 39)"
chr_5_65,"(185, 196)"
chr_5_65,"(150, 196)"
chr_5_65,"(0, 53)"
chr_5_65,"(185, 196)"
chr_5_66,"(109, 196)"
chr_5_66,"(42, 109)"
chr_5_66,"(29, 109)"
chr_5_66,"(186, 196)"
chr_5_66,"(173, 196)"
chr_5_66,"(87, 113)"
chr_5_66,"(186, 196)"
chr_5_66,"(109, 196)"
chr_5_66,"(52, 186)"
chr_5_66,"(87, 109)"
chr_5_66,"(109, 196)"
chr_5_66,"(123, 141)"
chr_5_67,"(158, 196)"
chr_5_67,"(11, 147)"
chr_5_67,"(0, 11)"
chr_5_67,"(0, 11)"
chr_5_67,"(88, 163)"
chr_5_67,"(75, 147)"
chr_5_67,"(0, 15)"
chr_5_67,"(88, 150)"
chr_5_67,"(11, 169)"
chr_5_67,"(0, 88)"
chr_5_67,"(0, 11)"
chr_5_67,"(158, 196)"
chr_5_67,"(163, 196)"
chr_5_67,"(11, 117)"
chr_5_67,"(150, 196)"
chr_5_67,"(25, 43)"
chr_5_67,"(150, 196)"
chr_5_68,"(181, 196)"
chr_5_68,"(60, 160)"
chr_5_68,"(130, 196)"
chr_5_68,"(0, 49)"
chr_5_68,"(160, 196)"
chr_5_68,"(143, 196)"
chr_5_68,"(181, 196)"
chr_5_68,"(0, 65)"
chr_5_68,"(0, 49)"
chr_5_68,"(0, 52)"
chr_5_68,"(0, 71)"
chr_5_68,"(60, 136)"
chr_5_68,"(65, 136)"
chr_5_68,"(0, 19)"
chr_5_68,"(52, 160)"
chr_5_68,"(52, 98)"
chr_5_69,"(83, 196)"
chr_5_69,"(0, 62)"
chr_5_69,"(32, 164)"
chr_5_69,"(160, 196)"
chr_5_69,"(62, 143)"
chr_5_69,"(164, 196)"
chr_5_69,"(164, 196)"
chr_5_69,"(45, 164)"
chr_5_69,"(164, 196)"
chr_5_69,"(160, 184)"
chr_5_69,"(83, 164)"
chr_5_69,"(164, 184)"
chr_5_69,"(121, 196)"
chr_5_69,"(115, 164)"
chr_5_69,"(121, 164)"
chr_5_69,"(105, 164)"
chr_5_69,"(160, 196)"
chr_5_69,"(164, 196)"
chr_5_69,"(0, 38)"
chr_5_69,"(0, 38)"
chr_5_69,"(160, 196)"
chr_5_69,"(0, 62)"
chr_5_70,"(0, 126)"
chr_5_70,"(0, 66)"
chr_5_70,"(62, 140)"
chr_5_70,"(0, 45)"
chr_5_70,"(66, 140)"
chr_5_70,"(66, 129)"
chr_5_70,"(0, 66)"
chr_5_70,"(66, 118)"
chr_5_70,"(62, 86)"
chr_5_70,"(0, 66)"
chr_5_70,"(66, 86)"
chr_5_70,"(23, 140)"
chr_5_70,"(17, 66)"
chr_5_70,"(99, 140)"
chr_5_70,"(23, 66)"
chr_5_70,"(7, 66)"
chr_5_70,"(62, 129)"
chr_5_70,"(66, 107)"
chr_5_70,"(62, 107)"
chr_5_71,"(0, 28)"
chr_5_71,"(0, 42)"
chr_5_71,"(0, 42)"
chr_5_71,"(0, 31)"
chr_5_71,"(0, 20)"
chr_5_71,"(0, 42)"
chr_5_71,"(1, 42)"
chr_5_71,"(0, 31)"
chr_5_71,"(0, 9)"
chr_5_71,"(0, 9)"
chr_5_73,"(179, 196)"
chr_5_73,"(123, 196)"
chr_5_73,"(179, 196)"
chr_5_73,"(179, 196)"
chr_5_73,"(171, 196)"
chr_5_73,"(155, 196)"
chr_5_73,"(179, 196)"
chr_5_73,"(155, 179)"
chr_5_73,"(179, 196)"
chr_5_73,"(171, 196)"
chr_5_73,"(146, 179)"
chr_5_73,"(179, 196)"
chr_5_74,"(81, 196)"
chr_5_74,"(25, 162)"
chr_5_74,"(137, 196)"
chr_5_74,"(191, 196)"
chr_5_74,"(81, 102)"
chr_5_74,"(81, 108)"
chr_5_74,"(73, 102)"
chr_5_74,"(57, 137)"
chr_5_74,"(81, 99)"
chr_5_74,"(57, 81)"
chr_5_74,"(184, 196)"
chr_5_74,"(128, 196)"
chr_5_74,"(81, 143)"
chr_5_74,"(191, 196)"
chr_5_74,"(191, 196)"
chr_5_74,"(73, 108)"
chr_5_74,"(137, 168)"
chr_5_74,"(48, 81)"
chr_5_74,"(137, 196)"
chr_5_74,"(81, 137)"
chr_5_74,"(128, 196)"
chr_5_74,"(184, 196)"
chr_5_74,"(137, 196)"
chr_5_75,"(0, 103)"
chr_5_75,"(0, 64)"
chr_5_75,"(103, 130)"
chr_5_75,"(39, 103)"
chr_5_75,"(93, 130)"
chr_5_75,"(103, 136)"
chr_5_75,"(0, 4)"
chr_5_75,"(0, 10)"
chr_5_75,"(0, 4)"
chr_5_75,"(0, 39)"
chr_5_75,"(0, 1)"
chr_5_75,"(86, 130)"
chr_5_75,"(30, 103)"
chr_5_75,"(0, 45)"
chr_5_75,"(93, 136)"
chr_5_75,"(93, 107)"
chr_5_75,"(0, 10)"
chr_5_75,"(39, 70)"
chr_5_75,"(136, 182)"
chr_5_75,"(39, 107)"
chr_5_75,"(0, 39)"
chr_5_75,"(136, 196)"
chr_5_75,"(30, 107)"
chr_5_75,"(86, 136)"
chr_5_75,"(39, 130)"
chr_5_76,"(0, 5)"
chr_5_76,"(167, 196)"
chr_5_76,"(180, 196)"
chr_5_76,"(5, 32)"
chr_5_76,"(0, 5)"
chr_5_76,"(0, 32)"
chr_5_76,"(5, 38)"
chr_5_76,"(183, 196)"
chr_5_76,"(180, 196)"
chr_5_76,"(126, 142)"
chr_5_76,"(155, 183)"
chr_5_76,"(0, 32)"
chr_5_76,"(183, 196)"
chr_5_76,"(142, 183)"
chr_5_76,"(0, 5)"
chr_5_76,"(0, 38)"
chr_5_76,"(0, 9)"
chr_5_76,"(126, 183)"
chr_5_76,"(180, 196)"
chr_5_76,"(38, 84)"
chr_5_76,"(115, 183)"
chr_5_76,"(0, 9)"
chr_5_76,"(167, 196)"
chr_5_76,"(115, 142)"
chr_5_76,"(38, 192)"
chr_5_76,"(0, 9)"
chr_5_76,"(180, 196)"
chr_5_76,"(115, 149)"
chr_5_76,"(167, 183)"
chr_5_76,"(155, 196)"
chr_5_76,"(0, 38)"
chr_5_76,"(0, 32)"
chr_5_77,"(172, 196)"
chr_5_77,"(69, 122)"
chr_5_77,"(82, 122)"
chr_5_77,"(122, 172)"
chr_5_77,"(122, 189)"
chr_5_77,"(85, 122)"
chr_5_77,"(82, 196)"
chr_5_77,"(178, 196)"
chr_5_77,"(28, 44)"
chr_5_77,"(57, 85)"
chr_5_77,"(178, 196)"
chr_5_77,"(141, 157)"
chr_5_77,"(85, 111)"
chr_5_77,"(44, 85)"
chr_5_77,"(189, 196)"
chr_5_77,"(122, 157)"
chr_5_77,"(189, 196)"
chr_5_77,"(28, 85)"
chr_5_77,"(82, 196)"
chr_5_77,"(17, 85)"
chr_5_77,"(178, 196)"
chr_5_77,"(122, 196)"
chr_5_77,"(69, 129)"
chr_5_77,"(17, 44)"
chr_5_77,"(157, 196)"
chr_5_77,"(178, 196)"
chr_5_77,"(178, 196)"
chr_5_77,"(122, 154)"
chr_5_77,"(122, 196)"
chr_5_77,"(0, 94)"
chr_5_77,"(172, 196)"
chr_5_77,"(189, 196)"
chr_5_77,"(82, 129)"
chr_5_77,"(17, 51)"
chr_5_77,"(69, 85)"
chr_5_77,"(57, 129)"
chr_5_77,"(122, 161)"
chr_5_78,"(74, 135)"
chr_5_78,"(0, 24)"
chr_5_78,"(0, 24)"
chr_5_78,"(24, 74)"
chr_5_78,"(24, 91)"
chr_5_78,"(0, 24)"
chr_5_78,"(0, 106)"
chr_5_78,"(80, 113)"
chr_5_78,"(113, 135)"
chr_5_78,"(80, 135)"
chr_5_78,"(43, 59)"
chr_5_78,"(106, 135)"
chr_5_78,"(0, 13)"
chr_5_78,"(91, 113)"
chr_5_78,"(24, 59)"
chr_5_78,"(91, 135)"
chr_5_78,"(0, 113)"
chr_5_78,"(166, 196)"
chr_5_78,"(80, 157)"
chr_5_78,"(24, 141)"
chr_5_78,"(113, 141)"
chr_5_78,"(0, 31)"
chr_5_78,"(106, 141)"
chr_5_78,"(59, 135)"
chr_5_78,"(80, 106)"
chr_5_78,"(80, 141)"
chr_5_78,"(24, 56)"
chr_5_78,"(162, 196)"
chr_5_78,"(24, 113)"
chr_5_78,"(135, 166)"
chr_5_78,"(74, 113)"
chr_5_78,"(91, 141)"
chr_5_78,"(0, 31)"
chr_5_78,"(0, 31)"
chr_5_78,"(24, 63)"
chr_5_79,"(106, 163)"
chr_5_79,"(0, 37)"
chr_5_79,"(150, 196)"
chr_5_79,"(106, 196)"
chr_5_79,"(169, 196)"
chr_5_79,"(106, 157)"
chr_5_79,"(0, 8)"
chr_5_79,"(0, 15)"
chr_5_79,"(15, 37)"
chr_5_79,"(0, 37)"
chr_5_79,"(8, 37)"
chr_5_79,"(0, 15)"
chr_5_79,"(0, 37)"
chr_5_79,"(106, 196)"
chr_5_79,"(0, 15)"
chr_5_79,"(68, 106)"
chr_5_79,"(0, 59)"
chr_5_79,"(0, 43)"
chr_5_79,"(15, 43)"
chr_5_79,"(8, 43)"
chr_5_79,"(0, 37)"
chr_5_79,"(0, 8)"
chr_5_79,"(0, 43)"
chr_5_79,"(64, 106)"
chr_5_79,"(0, 15)"
chr_5_79,"(37, 68)"
chr_5_79,"(0, 15)"
chr_5_79,"(0, 43)"
chr_5_79,"(106, 186)"
chr_5_79,"(157, 196)"
chr_5_80,"(157, 196)"
chr_5_80,"(157, 196)"
chr_5_80,"(8, 65)"
chr_5_80,"(171, 196)"
chr_5_80,"(52, 191)"
chr_5_80,"(104, 171)"
chr_5_80,"(8, 100)"
chr_5_80,"(71, 157)"
chr_5_80,"(8, 59)"
chr_5_80,"(100, 157)"
chr_5_80,"(145, 157)"
chr_5_80,"(8, 104)"
chr_5_80,"(0, 8)"
chr_5_80,"(104, 157)"
chr_5_80,"(157, 196)"
chr_5_80,"(0, 8)"
chr_5_80,"(171, 196)"
chr_5_80,"(8, 88)"
chr_5_80,"(59, 171)"
chr_5_81,"(59, 169)"
chr_5_81,"(59, 121)"
chr_5_81,"(73, 196)"
chr_5_81,"(0, 93)"
chr_5_81,"(6, 73)"
chr_5_81,"(0, 2)"
chr_5_81,"(0, 59)"
chr_5_81,"(142, 191)"
chr_5_81,"(169, 191)"
chr_5_81,"(169, 196)"
chr_5_81,"(146, 196)"
chr_5_81,"(142, 196)"
chr_5_81,"(2, 59)"
chr_5_81,"(169, 187)"
chr_5_81,"(47, 59)"
chr_5_81,"(0, 6)"
chr_5_81,"(146, 169)"
chr_5_81,"(142, 169)"
chr_5_81,"(6, 59)"
chr_5_81,"(106, 169)"
chr_5_81,"(59, 196)"
chr_5_81,"(131, 146)"
chr_5_81,"(187, 196)"
chr_5_81,"(191, 196)"
chr_5_81,"(73, 121)"
chr_5_81,"(106, 146)"
chr_5_81,"(0, 73)"
chr_5_82,"(0, 71)"
chr_5_82,"(0, 23)"
chr_5_82,"(127, 182)"
chr_5_82,"(0, 110)"
chr_5_82,"(110, 182)"
chr_5_82,"(44, 93)"
chr_5_82,"(127, 193)"
chr_5_82,"(71, 93)"
chr_5_82,"(193, 196)"
chr_5_82,"(71, 110)"
chr_5_82,"(48, 182)"
chr_5_82,"(44, 182)"
chr_5_82,"(193, 196)"
chr_5_82,"(71, 89)"
chr_5_82,"(48, 71)"
chr_5_82,"(44, 71)"
chr_5_82,"(127, 155)"
chr_5_82,"(8, 71)"
chr_5_82,"(0, 99)"
chr_5_82,"(33, 48)"
chr_5_82,"(89, 182)"
chr_5_82,"(93, 127)"
chr_5_82,"(182, 196)"
chr_5_82,"(0, 23)"
chr_5_82,"(8, 48)"
chr_5_82,"(127, 196)"
chr_5_83,"(29, 84)"
chr_5_83,"(0, 12)"
chr_5_83,"(12, 84)"
chr_5_83,"(139, 192)"
chr_5_83,"(139, 188)"
chr_5_83,"(106, 150)"
chr_5_83,"(111, 150)"
chr_5_83,"(29, 95)"
chr_5_83,"(95, 150)"
chr_5_83,"(0, 12)"
chr_5_83,"(0, 84)"
chr_5_83,"(0, 84)"
chr_5_83,"(95, 167)"
chr_5_83,"(139, 150)"
chr_5_83,"(116, 139)"
chr_5_83,"(29, 57)"
chr_5_83,"(111, 139)"
chr_5_83,"(0, 1)"
chr_5_83,"(0, 84)"
chr_5_83,"(0, 29)"
chr_5_83,"(84, 167)"
chr_5_83,"(29, 192)"
chr_5_83,"(111, 167)"
chr_5_83,"(175, 188)"
chr_5_83,"(175, 192)"
chr_5_84,"(41, 94)"
chr_5_84,"(122, 196)"
chr_5_84,"(41, 90)"
chr_5_84,"(8, 52)"
chr_5_84,"(13, 52)"
chr_5_84,"(0, 52)"
chr_5_84,"(0, 69)"
chr_5_84,"(167, 196)"
chr_5_84,"(167, 196)"
chr_5_84,"(41, 52)"
chr_5_84,"(18, 41)"
chr_5_84,"(13, 41)"
chr_5_84,"(0, 69)"
chr_5_84,"(125, 196)"
chr_5_84,"(172, 196)"
chr_5_84,"(122, 196)"
chr_5_84,"(0, 94)"
chr_5_84,"(13, 69)"
chr_5_84,"(77, 90)"
chr_5_84,"(122, 196)"
chr_5_84,"(77, 94)"
chr_5_85,"(24, 126)"
chr_5_85,"(176, 196)"
chr_5_85,"(69, 129)"
chr_5_85,"(69, 115)"
chr_5_85,"(137, 196)"
chr_5_85,"(137, 176)"
chr_5_85,"(27, 126)"
chr_5_85,"(74, 115)"
chr_5_85,"(24, 115)"
chr_5_85,"(137, 196)"
chr_5_85,"(108, 126)"
chr_5_85,"(24, 129)"
chr_5_85,"(137, 196)"
chr_5_85,"(126, 196)"
chr_5_86,"(0, 28)"
chr_5_86,"(78, 130)"
chr_5_86,"(0, 31)"
chr_5_86,"(0, 17)"
chr_5_86,"(99, 169)"
chr_5_86,"(39, 139)"
chr_5_86,"(39, 78)"
chr_5_86,"(0, 28)"
chr_5_86,"(0, 17)"
chr_5_86,"(0, 17)"
chr_5_86,"(39, 153)"
chr_5_86,"(10, 28)"
chr_5_86,"(0, 31)"
chr_5_86,"(39, 165)"
chr_5_86,"(28, 139)"
chr_5_87,"(0, 32)"
chr_5_87,"(1, 71)"
chr_5_87,"(0, 41)"
chr_5_87,"(0, 55)"
chr_5_87,"(0, 67)"
chr_5_87,"(0, 41)"
chr_5_88,"(148, 196)"
chr_5_88,"(195, 196)"
chr_5_88,"(163, 196)"
chr_5_88,"(157, 196)"
chr_5_88,"(157, 196)"
chr_5_88,"(148, 196)"
chr_5_88,"(157, 196)"
chr_5_88,"(163, 196)"
chr_5_88,"(157, 196)"
chr_5_89,"(117, 196)"
chr_5_89,"(177, 196)"
chr_5_89,"(50, 117)"
chr_5_89,"(97, 196)"
chr_5_89,"(65, 117)"
chr_5_89,"(59, 117)"
chr_5_89,"(59, 122)"
chr_5_89,"(131, 196)"
chr_5_89,"(103, 196)"
chr_5_89,"(50, 122)"
chr_5_89,"(152, 196)"
chr_5_89,"(103, 196)"
chr_5_89,"(59, 143)"
chr_5_89,"(65, 139)"
chr_5_89,"(131, 196)"
chr_5_89,"(117, 160)"
chr_5_89,"(59, 160)"
chr_5_89,"(139, 196)"
chr_5_90,"(19, 148)"
chr_5_90,"(148, 196)"
chr_5_90,"(148, 196)"
chr_5_90,"(162, 196)"
chr_5_90,"(79, 148)"
chr_5_90,"(162, 196)"
chr_5_90,"(0, 19)"
chr_5_90,"(162, 196)"
chr_5_90,"(148, 196)"
chr_5_90,"(148, 186)"
chr_5_90,"(0, 148)"
chr_5_90,"(0, 19)"
chr_5_90,"(0, 19)"
chr_5_90,"(0, 24)"
chr_5_90,"(33, 148)"
chr_5_90,"(5, 148)"
chr_5_90,"(148, 168)"
chr_5_90,"(114, 148)"
chr_5_90,"(0, 24)"
chr_5_90,"(54, 148)"
chr_5_90,"(148, 196)"
chr_5_90,"(5, 162)"
chr_5_90,"(0, 45)"
chr_5_90,"(148, 196)"
chr_5_90,"(0, 41)"
chr_5_90,"(33, 130)"
chr_5_90,"(143, 168)"
chr_5_90,"(19, 62)"
chr_5_90,"(0, 62)"
chr_5_90,"(143, 196)"
chr_5_90,"(41, 148)"
chr_5_91,"(0, 50)"
chr_5_91,"(50, 140)"
chr_5_91,"(50, 117)"
chr_5_91,"(64, 117)"
chr_5_91,"(0, 50)"
chr_5_91,"(64, 131)"
chr_5_91,"(64, 140)"
chr_5_91,"(50, 172)"
chr_5_91,"(50, 88)"
chr_5_91,"(0, 50)"
chr_5_91,"(0, 50)"
chr_5_91,"(0, 50)"
chr_5_91,"(50, 70)"
chr_5_91,"(16, 50)"
chr_5_91,"(0, 50)"
chr_5_91,"(50, 131)"
chr_5_91,"(0, 64)"
chr_5_91,"(50, 183)"
chr_5_91,"(124, 196)"
chr_5_91,"(0, 32)"
chr_5_91,"(124, 140)"
chr_5_91,"(45, 70)"
chr_5_91,"(45, 117)"
chr_5_91,"(0, 50)"
chr_5_92,"(0, 42)"
chr_5_92,"(0, 19)"
chr_5_92,"(164, 196)"
chr_5_92,"(0, 19)"
chr_5_92,"(0, 33)"
chr_5_92,"(139, 196)"
chr_5_92,"(167, 196)"
chr_5_92,"(186, 196)"
chr_5_92,"(186, 196)"
chr_5_92,"(0, 42)"
chr_5_92,"(0, 74)"
chr_5_92,"(186, 196)"
chr_5_92,"(0, 33)"
chr_5_92,"(0, 85)"
chr_5_92,"(26, 121)"
chr_5_92,"(135, 171)"
chr_5_92,"(135, 196)"
chr_5_92,"(121, 164)"
chr_5_92,"(26, 42)"
chr_5_92,"(121, 196)"
chr_5_92,"(0, 19)"
chr_5_92,"(167, 196)"
chr_5_92,"(121, 196)"
chr_5_93,"(66, 126)"
chr_5_93,"(41, 126)"
chr_5_93,"(69, 126)"
chr_5_93,"(88, 126)"
chr_5_93,"(88, 142)"
chr_5_93,"(101, 126)"
chr_5_93,"(88, 134)"
chr_5_93,"(105, 126)"
chr_5_93,"(0, 23)"
chr_5_93,"(37, 73)"
chr_5_93,"(134, 196)"
chr_5_93,"(37, 126)"
chr_5_93,"(23, 66)"
chr_5_93,"(23, 134)"
chr_5_93,"(69, 134)"
chr_5_93,"(101, 134)"
chr_5_93,"(23, 126)"
chr_5_94,"(101, 167)"
chr_5_94,"(0, 28)"
chr_5_94,"(0, 28)"
chr_5_94,"(0, 28)"
chr_5_94,"(0, 28)"
chr_5_94,"(0, 44)"
chr_5_94,"(3, 28)"
chr_5_94,"(0, 36)"
chr_5_94,"(7, 28)"
chr_5_94,"(36, 159)"
chr_5_94,"(0, 28)"
chr_5_94,"(0, 36)"
chr_5_94,"(159, 196)"
chr_5_94,"(115, 172)"
chr_5_94,"(0, 36)"
chr_5_94,"(3, 36)"
chr_5_94,"(0, 28)"
chr_5_95,"(3, 69)"
chr_5_95,"(179, 196)"
chr_5_95,"(0, 61)"
chr_5_95,"(179, 196)"
chr_5_95,"(61, 124)"
chr_5_95,"(17, 74)"
chr_5_95,"(138, 196)"
chr_5_96,"(130, 186)"
chr_5_96,"(136, 186)"
chr_5_96,"(136, 183)"
chr_5_96,"(130, 177)"
chr_5_96,"(81, 109)"
chr_5_96,"(130, 183)"
chr_5_96,"(116, 186)"
chr_5_96,"(81, 105)"
chr_5_96,"(116, 183)"
chr_5_96,"(136, 177)"
chr_5_96,"(0, 26)"
chr_5_96,"(40, 112)"
chr_5_97,"(178, 196)"
chr_5_97,"(195, 196)"
chr_5_97,"(168, 196)"
chr_5_97,"(178, 196)"
chr_5_97,"(178, 196)"
chr_5_97,"(188, 196)"
chr_5_97,"(32, 88)"
chr_5_97,"(38, 88)"
chr_5_97,"(178, 196)"
chr_5_97,"(38, 85)"
chr_5_97,"(195, 196)"
chr_5_97,"(32, 79)"
chr_5_97,"(0, 11)"
chr_5_97,"(178, 196)"
chr_5_97,"(32, 85)"
chr_5_97,"(18, 88)"
chr_5_97,"(0, 7)"
chr_5_97,"(18, 85)"
chr_5_97,"(38, 79)"
chr_5_97,"(0, 14)"
chr_5_98,"(80, 196)"
chr_5_98,"(166, 196)"
chr_5_98,"(97, 188)"
chr_5_98,"(70, 129)"
chr_5_98,"(80, 129)"
chr_5_98,"(80, 146)"
chr_5_98,"(150, 196)"
chr_5_98,"(90, 129)"
chr_5_98,"(80, 141)"
chr_5_98,"(166, 196)"
chr_5_98,"(188, 196)"
chr_5_98,"(97, 129)"
chr_5_98,"(80, 188)"
chr_5_98,"(166, 196)"
chr_5_98,"(150, 166)"
chr_5_98,"(107, 129)"
chr_5_98,"(150, 196)"
chr_5_99,"(0, 114)"
chr_5_99,"(68, 114)"
chr_5_99,"(151, 196)"
chr_5_99,"(0, 90)"
chr_5_99,"(114, 196)"
chr_5_99,"(0, 31)"
chr_5_99,"(0, 31)"
chr_5_99,"(0, 48)"
chr_5_99,"(52, 114)"
chr_5_99,"(137, 196)"
chr_5_99,"(0, 31)"
chr_5_99,"(0, 43)"
chr_5_99,"(151, 196)"
chr_5_99,"(68, 119)"
chr_5_99,"(90, 114)"
chr_5_99,"(114, 196)"
chr_5_99,"(98, 114)"
chr_5_99,"(0, 31)"
chr_5_99,"(119, 151)"
chr_5_99,"(0, 90)"
chr_5_99,"(185, 196)"
chr_5_99,"(114, 161)"
chr_5_99,"(68, 98)"
chr_5_99,"(52, 68)"
chr_5_99,"(114, 165)"
chr_5_99,"(9, 31)"
chr_5_99,"(52, 119)"
chr_5_99,"(114, 151)"
chr_5_100,"(0, 16)"
chr_5_100,"(0, 16)"
chr_5_100,"(53, 180)"
chr_5_100,"(16, 113)"
chr_5_100,"(0, 16)"
chr_5_100,"(39, 180)"
chr_5_100,"(53, 188)"
chr_5_100,"(180, 196)"
chr_5_100,"(0, 21)"
chr_5_100,"(0, 16)"
chr_5_100,"(16, 122)"
chr_5_100,"(0, 16)"
chr_5_100,"(183, 196)"
chr_5_100,"(21, 53)"
chr_5_100,"(136, 183)"
chr_5_100,"(87, 180)"
chr_5_100,"(16, 63)"
chr_5_100,"(16, 67)"
chr_5_100,"(0, 21)"
chr_5_100,"(16, 53)"
chr_5_101,"(0, 82)"
chr_5_101,"(0, 15)"
chr_5_101,"(0, 82)"
chr_5_101,"(0, 90)"
chr_5_101,"(82, 111)"
chr_5_101,"(0, 24)"
chr_5_101,"(85, 111)"
chr_5_101,"(38, 85)"
chr_5_101,"(0, 82)"
chr_5_102,"(0, 13)"
chr_5_102,"(0, 13)"
chr_5_102,"(193, 196)"
chr_5_103,"(174, 196)"
chr_5_103,"(187, 196)"
chr_5_103,"(95, 110)"
chr_5_104,"(76, 139)"
chr_5_104,"(89, 139)"
chr_5_104,"(162, 196)"
chr_5_104,"(174, 196)"
chr_5_104,"(162, 196)"
chr_5_104,"(174, 196)"
chr_5_104,"(145, 196)"
chr_5_104,"(174, 196)"
chr_5_104,"(145, 196)"
chr_5_104,"(162, 174)"
chr_5_104,"(0, 12)"
chr_5_104,"(174, 196)"
chr_5_105,"(0, 41)"
chr_5_105,"(189, 196)"
chr_5_105,"(0, 41)"
chr_5_105,"(64, 123)"
chr_5_105,"(76, 123)"
chr_5_105,"(64, 131)"
chr_5_105,"(76, 131)"
chr_5_105,"(47, 123)"
chr_5_105,"(76, 159)"
chr_5_105,"(131, 159)"
chr_5_105,"(47, 131)"
chr_5_105,"(131, 176)"
chr_5_105,"(181, 196)"
chr_5_105,"(64, 76)"
chr_5_105,"(76, 176)"
chr_5_106,"(91, 156)"
chr_5_106,"(0, 25)"
chr_5_106,"(0, 25)"
chr_5_106,"(0, 33)"
chr_5_106,"(0, 33)"
chr_5_106,"(0, 25)"
chr_5_106,"(0, 61)"
chr_5_106,"(33, 61)"
chr_5_106,"(0, 33)"
chr_5_106,"(33, 78)"
chr_5_106,"(114, 130)"
chr_5_106,"(83, 130)"
chr_5_106,"(0, 78)"
chr_5_107,"(0, 58)"
chr_5_107,"(16, 32)"
chr_5_107,"(0, 32)"
chr_5_107,"(176, 196)"
chr_5_108,"(121, 153)"
chr_5_108,"(78, 116)"
chr_5_109,"(153, 185)"
chr_5_109,"(23, 55)"
chr_5_109,"(185, 196)"
chr_5_109,"(121, 185)"
chr_5_109,"(0, 18)"
chr_5_110,"(182, 196)"
chr_5_110,"(182, 196)"
chr_5_110,"(182, 196)"
chr_5_110,"(182, 196)"
chr_5_110,"(182, 196)"
chr_5_110,"(55, 87)"
chr_5_110,"(186, 196)"
chr_5_110,"(182, 196)"
chr_5_110,"(186, 196)"
chr_5_110,"(186, 196)"
chr_5_110,"(87, 129)"
chr_5_110,"(23, 87)"
chr_5_111,"(84, 169)"
chr_5_111,"(84, 146)"
chr_5_111,"(84, 127)"
chr_5_111,"(169, 196)"
chr_5_111,"(169, 196)"
chr_5_111,"(84, 196)"
chr_5_111,"(84, 113)"
chr_5_111,"(88, 113)"
chr_5_111,"(169, 196)"
chr_5_111,"(84, 116)"
chr_5_111,"(88, 127)"
chr_5_111,"(88, 116)"
chr_5_111,"(186, 196)"
chr_5_111,"(169, 196)"
chr_5_111,"(0, 31)"
chr_5_111,"(174, 196)"
chr_5_111,"(146, 169)"
